,Ship Company,Enter Time,Out Time,Duration days,Duration hours,Total duration(Hours),Day difference
955,SKR,2015-02-12 04:00:00,2015-02-12 08:30:00,1,19:30:00,43,-1 days +19:30:00
956,SKR,2015-02-12 17:00:00,2015-02-12 20:00:00,1,21:00:00,45,-1 days +21:00:00
957,SKR,2015-02-12 22:00:00,2015-02-13 01:00:00,1,21:00:00,45,-1 days +21:00:00
958,HAS,2015-02-13 04:15:00,2015-02-13 07:00:00,1,21:15:00,45,-1 days +21:15:00
959,DJS,2015-02-13 05:00:00,2015-02-13 09:00:00,1,20:00:00,44,-1 days +20:00:00
960,SKR,2015-02-14 11:15:00,2015-02-14 15:00:00,1,20:15:00,44,-1 days +20:15:00
961,DJS,2015-02-15 04:00:00,2015-02-15 07:00:00,1,21:00:00,45,-1 days +21:00:00
962,SKR,2015-02-15 09:00:00,2015-02-15 14:00:00,1,19:00:00,43,-1 days +19:00:00
963,SKR,2015-02-16 14:00:00,2015-02-16 22:00:00,1,16:00:00,40,-1 days +16:00:00
964,HAS,2015-02-16 14:40:00,2015-02-16 17:00:00,1,21:40:00,45,-1 days +21:40:00
965,SKR,2015-02-20 21:00:00,2015-02-21 00:00:00,1,21:00:00,45,-1 days +21:00:00
966,SKR,2015-02-20 22:00:00,2015-02-21 00:00:00,1,22:00:00,46,-1 days +22:00:00
967,HAS,2015-02-20 22:00:00,2015-02-21 01:00:00,1,21:00:00,45,-1 days +21:00:00
968,DJS,2015-02-21 01:30:00,2015-02-21 05:00:00,1,20:30:00,44,-1 days +20:30:00
969,SKR,2015-02-21 11:20:00,2015-02-21 15:00:00,1,20:20:00,44,-1 days +20:20:00
970,SKR,2015-02-21 20:00:00,2015-02-21 22:00:00,1,22:00:00,46,-1 days +22:00:00
971,DJS,2015-02-22 21:00:00,2015-02-22 23:00:00,1,22:00:00,46,-1 days +22:00:00
972,SKR,2015-02-26 09:00:00,2015-02-26 19:00:00,1,14:00:00,38,-1 days +14:00:00
973,SKR,2015-02-26 16:00:00,2015-02-26 20:00:00,1,20:00:00,44,-1 days +20:00:00
974,HAS,2015-02-26 20:00:00,2015-02-27 00:00:00,1,20:00:00,44,-1 days +20:00:00
975,SKR,2015-02-27 02:00:00,2015-02-27 07:00:00,1,19:00:00,43,-1 days +19:00:00
976,DJS,2015-02-27 04:10:00,2015-02-27 09:00:00,1,19:10:00,43,-1 days +19:10:00
977,SKR,2015-02-28 13:00:00,2015-02-28 15:30:00,1,21:30:00,45,-1 days +21:30:00
978,SKR,2015-03-01 10:00:00,2015-03-01 14:00:00,1,20:00:00,44,-1 days +20:00:00
979,DJS,2015-03-01 20:10:00,2015-03-02 04:00:00,1,16:10:00,40,-1 days +16:10:00
980,HAS,2015-03-03 10:00:00,2015-03-03 14:00:00,1,20:00:00,44,-1 days +20:00:00
981,SKR,2015-03-03 15:00:00,2015-03-03 18:00:00,1,21:00:00,45,-1 days +21:00:00
982,SKR,2015-03-03 15:00:00,2015-03-03 21:00:00,1,18:00:00,42,-1 days +18:00:00
983,SKR,2015-03-03 16:00:00,2015-03-03 19:00:00,1,21:00:00,45,-1 days +21:00:00
984,SKR,2015-03-03 22:00:00,2015-03-04 05:00:00,1,17:00:00,41,-1 days +17:00:00
985,SKR,2015-03-04 17:00:00,2015-03-04 22:00:00,1,19:00:00,43,-1 days +19:00:00
986,SKR,2015-03-05 20:00:00,2015-03-05 23:00:00,1,21:00:00,45,-1 days +21:00:00
987,HAS,2015-03-05 22:00:00,2015-03-06 00:00:00,1,22:00:00,46,-1 days +22:00:00
988,SKR,2015-03-06 01:00:00,2015-03-06 04:00:00,1,21:00:00,45,-1 days +21:00:00
989,DJS,2015-03-06 19:00:00,2015-03-06 23:00:00,1,20:00:00,44,-1 days +20:00:00
990,SKR,2015-03-07 19:00:00,2015-03-07 22:00:00,1,21:00:00,45,-1 days +21:00:00
991,DJS,2015-03-08 04:00:00,2015-03-08 07:00:00,1,21:00:00,45,-1 days +21:00:00
992,SKR,2015-03-08 09:00:00,2015-03-08 12:00:00,1,21:00:00,45,-1 days +21:00:00
993,SKR,2015-03-10 02:00:00,2015-03-10 05:00:00,1,21:00:00,45,-1 days +21:00:00
994,HAS,2015-03-11 08:00:00,2015-03-11 10:00:00,1,22:00:00,46,-1 days +22:00:00
995,SKR,2015-03-12 02:00:00,2015-03-12 06:00:00,1,20:00:00,44,-1 days +20:00:00
996,SKR,2015-03-12 03:10:00,2015-03-12 04:00:00,1,23:10:00,47,-1 days +23:10:00
997,SKR,2015-03-12 12:00:00,2015-03-12 21:00:00,1,15:00:00,39,-1 days +15:00:00
998,SKR,2015-03-12 21:00:00,2015-03-13 00:00:00,1,21:00:00,45,-1 days +21:00:00
999,SKR,2015-03-13 02:00:00,2015-03-13 05:30:00,1,20:30:00,44,-1 days +20:30:00
1000,HAS,2015-03-13 17:00:00,2015-03-13 23:00:00,1,18:00:00,42,-1 days +18:00:00
1001,DJS,2015-03-14 02:00:00,2015-03-14 04:00:00,1,22:00:00,46,-1 days +22:00:00
1002,SKR,2015-03-14 20:00:00,2015-03-14 23:30:00,1,20:30:00,44,-1 days +20:30:00
1003,HAS,2015-03-16 20:00:00,2015-03-17 00:00:00,1,20:00:00,44,-1 days +20:00:00
1004,SKR,2015-03-17 18:35:00,2015-03-18 00:00:00,1,18:35:00,42,-1 days +18:35:00
1005,SKR,2015-03-17 22:00:00,2015-03-18 03:00:00,1,19:00:00,43,-1 days +19:00:00
1006,SKR,2015-03-18 02:00:00,2015-03-18 06:00:00,1,20:00:00,44,-1 days +20:00:00
1007,CKL,2015-03-18 06:00:00,2015-03-18 14:00:00,1,16:00:00,40,-1 days +16:00:00
1008,SKR,2015-03-18 14:00:00,2015-03-18 18:00:00,1,20:00:00,44,-1 days +20:00:00
1009,SKR,2015-03-19 13:00:00,2015-03-19 17:00:00,1,20:00:00,44,-1 days +20:00:00
1010,HAS,2015-03-19 19:20:00,2015-03-19 22:10:00,1,21:10:00,45,-1 days +21:10:00
1011,SKR,2015-03-20 01:50:00,2015-03-20 07:00:00,1,18:50:00,42,-1 days +18:50:00
1012,CKL,2015-03-20 05:00:00,2015-03-20 07:00:00,1,22:00:00,46,-1 days +22:00:00
1013,DJS,2015-03-21 22:00:00,2015-03-22 00:00:00,1,22:00:00,46,-1 days +22:00:00
1014,SKR,2015-03-22 09:00:00,2015-03-22 13:00:00,1,20:00:00,44,-1 days +20:00:00
1015,HAS,2015-03-26 16:00:00,2015-03-26 18:00:00,1,22:00:00,46,-1 days +22:00:00
1016,SKR,2015-03-26 19:10:00,2015-03-26 22:00:00,1,21:10:00,45,-1 days +21:10:00
1017,SKR,2015-03-27 03:00:00,2015-03-27 08:00:00,1,19:00:00,43,-1 days +19:00:00
1018,SKR,2015-04-01 14:20:00,2015-04-01 18:00:00,1,20:20:00,44,-1 days +20:20:00
1019,SKR,2015-04-02 08:00:00,2015-04-02 13:00:00,1,19:00:00,43,-1 days +19:00:00
1020,DJS,2015-04-02 23:00:00,2015-04-03 07:00:00,1,16:00:00,40,-1 days +16:00:00
1021,HAS,2015-04-03 12:00:00,2015-04-03 22:00:00,1,14:00:00,38,-1 days +14:00:00
1022,SKR,2015-04-03 12:30:00,2015-04-03 17:30:00,1,19:00:00,43,-1 days +19:00:00
1023,SKR,2015-04-04 14:00:00,2015-04-04 18:00:00,1,20:00:00,44,-1 days +20:00:00
1024,SKR,2015-04-05 07:00:00,2015-04-05 12:00:00,1,19:00:00,43,-1 days +19:00:00
1025,HAS,2015-04-06 23:00:00,2015-04-07 10:00:00,1,13:00:00,37,-1 days +13:00:00
1026,SKR,2015-04-07 15:00:00,2015-04-07 17:00:00,1,22:00:00,46,-1 days +22:00:00
1027,SKR,2015-04-08 07:40:00,2015-04-08 12:00:00,1,19:40:00,43,-1 days +19:40:00
1028,SKR,2015-04-09 12:00:00,2015-04-09 14:50:00,1,21:10:00,45,-1 days +21:10:00
1029,SKR,2015-04-10 01:00:00,2015-04-10 05:00:00,1,20:00:00,44,-1 days +20:00:00
1030,CKL,2015-04-10 11:10:00,2015-04-10 16:00:00,1,19:10:00,43,-1 days +19:10:00
1031,DJS,2015-04-10 18:40:00,2015-04-10 22:00:00,1,20:40:00,44,-1 days +20:40:00
1032,SKR,2015-04-12 02:00:00,2015-04-12 05:00:00,1,21:00:00,45,-1 days +21:00:00
1033,SKR,2015-04-12 08:20:00,2015-04-12 12:30:00,1,19:50:00,43,-1 days +19:50:00
1034,SKR,2015-04-13 20:10:00,2015-04-14 00:00:00,1,20:10:00,44,-1 days +20:10:00
1035,HAS,2015-04-14 09:10:00,2015-04-14 12:00:00,1,21:10:00,45,-1 days +21:10:00
1036,HAS,2015-04-16 08:00:00,2015-04-16 13:00:00,1,19:00:00,43,-1 days +19:00:00
1037,SKR,2015-04-16 15:00:00,2015-04-16 20:00:00,1,19:00:00,43,-1 days +19:00:00
1038,SKR,2015-04-17 01:00:00,2015-04-17 05:00:00,1,20:00:00,44,-1 days +20:00:00
1039,DJS,2015-04-17 03:40:00,2015-04-17 05:00:00,1,22:40:00,46,-1 days +22:40:00
1040,CKL,2015-04-17 06:05:00,2015-04-17 09:00:00,1,21:05:00,45,-1 days +21:05:00
1041,SKR,2015-04-18 11:10:00,2015-04-18 16:00:00,1,19:10:00,43,-1 days +19:10:00
1042,SKR,2015-04-19 01:00:00,2015-04-19 09:00:00,1,16:00:00,40,-1 days +16:00:00
1043,HAS,2015-04-21 16:00:00,2015-04-21 21:00:00,1,19:00:00,43,-1 days +19:00:00
1044,SKR,2015-04-22 15:00:00,2015-04-22 18:00:00,1,21:00:00,45,-1 days +21:00:00
1045,SKR,2015-04-23 12:00:00,2015-04-23 15:00:00,1,21:00:00,45,-1 days +21:00:00
1046,SKR,2015-04-23 23:30:00,2015-04-24 03:00:00,1,20:30:00,44,-1 days +20:30:00
1047,HAS,2015-04-24 00:43:00,2015-04-24 03:00:00,1,21:43:00,45,-1 days +21:43:00
1048,CKL,2015-04-24 07:30:00,2015-04-24 11:00:00,1,20:30:00,44,-1 days +20:30:00
1049,SKR,2015-04-25 14:30:00,2015-04-25 20:00:00,1,18:30:00,42,-1 days +18:30:00
1050,SKR,2015-04-25 17:00:00,2015-04-25 21:00:00,1,20:00:00,44,-1 days +20:00:00
1051,SKR,2015-04-26 00:20:00,2015-04-26 05:00:00,1,19:20:00,43,-1 days +19:20:00
1052,HAS,2015-04-30 11:10:00,2015-04-30 13:00:00,1,22:10:00,46,-1 days +22:10:00
1053,SKR,2015-04-30 23:00:00,2015-05-01 03:00:00,1,20:00:00,44,-1 days +20:00:00
1054,SKR,2015-05-01 00:01:00,2015-05-01 05:00:00,1,19:01:00,43,-1 days +19:01:00
1055,DJS,2015-05-01 07:00:00,2015-05-01 11:00:00,1,20:00:00,44,-1 days +20:00:00
1056,CKL,2015-05-02 00:00:00,2015-05-02 12:00:00,1,12:00:00,36,-1 days +12:00:00
1057,SKR,2015-05-03 21:20:00,2015-05-04 01:00:00,1,20:20:00,44,-1 days +20:20:00
1058,SKR,2015-05-04 16:00:00,2015-05-04 19:00:00,1,21:00:00,45,-1 days +21:00:00
1059,SKR,2015-05-06 09:00:00,2015-05-06 12:00:00,1,21:00:00,45,-1 days +21:00:00
1060,SKR,2015-05-07 09:00:00,2015-05-07 12:00:00,1,21:00:00,45,-1 days +21:00:00
1061,SKR,2015-05-07 14:00:00,2015-05-07 18:00:00,1,20:00:00,44,-1 days +20:00:00
1062,DJS,2015-05-08 04:00:00,2015-05-08 10:00:00,1,18:00:00,42,-1 days +18:00:00
1063,SKR,2015-05-09 13:00:00,2015-05-09 18:00:00,1,19:00:00,43,-1 days +19:00:00
1064,SKR,2015-05-09 23:30:00,2015-05-10 03:30:00,1,20:00:00,44,-1 days +20:00:00
1065,SKR,2015-05-11 00:30:00,2015-05-11 02:00:00,1,22:30:00,46,-1 days +22:30:00
1066,SKR,2015-05-12 15:00:00,2015-05-13 00:00:00,1,15:00:00,39,-1 days +15:00:00
1067,SKR,2015-05-13 01:00:00,2015-05-13 12:00:00,1,13:00:00,37,-1 days +13:00:00
1068,SKR,2015-05-13 15:30:00,2015-05-13 18:00:00,1,21:30:00,45,-1 days +21:30:00
1069,SKR,2015-05-14 02:00:00,2015-05-14 07:00:00,1,19:00:00,43,-1 days +19:00:00
1070,HAS,2015-05-14 21:30:00,2015-05-15 02:00:00,1,19:30:00,43,-1 days +19:30:00
1071,SKR,2015-05-14 23:30:00,2015-05-15 04:00:00,1,19:30:00,43,-1 days +19:30:00
1072,CKL,2015-05-15 06:00:00,2015-05-15 09:00:00,1,21:00:00,45,-1 days +21:00:00
1073,SKR,2015-05-16 10:00:00,2015-05-16 13:00:00,1,21:00:00,45,-1 days +21:00:00
1074,DJS,2015-05-16 17:00:00,2015-05-16 21:00:00,1,20:00:00,44,-1 days +20:00:00
1075,SKR,2015-05-18 00:20:00,2015-05-18 05:00:00,1,19:20:00,43,-1 days +19:20:00
1076,SKR,2015-05-18 01:10:00,2015-05-18 05:00:00,1,20:10:00,44,-1 days +20:10:00
1077,SKR,2015-05-20 09:10:00,2015-05-20 15:00:00,1,18:10:00,42,-1 days +18:10:00
1078,SKR,2015-05-21 11:00:00,2015-05-21 15:00:00,1,20:00:00,44,-1 days +20:00:00
1079,SKR,2015-05-21 21:10:00,2015-05-22 01:00:00,1,20:10:00,44,-1 days +20:10:00
1080,HAS,2015-05-21 21:20:00,2015-05-22 06:00:00,1,15:20:00,39,-1 days +15:20:00
1081,DJS,2015-05-22 10:00:00,2015-05-22 13:00:00,1,21:00:00,45,-1 days +21:00:00
1082,CKL,2015-05-22 10:00:00,2015-05-22 13:00:00,1,21:00:00,45,-1 days +21:00:00
1083,SKR,2015-05-23 12:00:00,2015-05-23 16:00:00,1,20:00:00,44,-1 days +20:00:00
1084,SKR,2015-05-25 01:20:00,2015-05-25 04:20:00,1,21:00:00,45,-1 days +21:00:00
1085,SKR,2015-05-26 01:00:00,2015-05-26 05:00:00,1,20:00:00,44,-1 days +20:00:00
1086,HAS,2015-05-26 13:30:00,2015-05-26 15:00:00,1,22:30:00,46,-1 days +22:30:00
1087,SKR,2015-05-26 15:40:00,2015-05-26 22:00:00,1,17:40:00,41,-1 days +17:40:00
1088,SKR,2015-05-27 01:30:00,2015-05-27 03:00:00,1,22:30:00,46,-1 days +22:30:00
1089,SKR,2015-05-27 13:00:00,2015-05-27 16:00:00,1,21:00:00,45,-1 days +21:00:00
1090,SKR,2015-05-28 21:00:00,2015-05-29 05:00:00,1,16:00:00,40,-1 days +16:00:00
1091,DJS,2015-05-29 06:00:00,2015-05-29 07:20:00,1,22:40:00,46,-1 days +22:40:00
1092,CKL,2015-05-29 08:00:00,2015-05-29 13:00:00,1,19:00:00,43,-1 days +19:00:00
1093,HAS,2015-05-30 00:20:00,2015-05-30 02:20:00,1,22:00:00,46,-1 days +22:00:00
1094,SKR,2015-05-30 18:15:00,2015-05-30 22:00:00,1,20:15:00,44,-1 days +20:15:00
1095,SKR,2015-05-31 09:00:00,2015-05-31 12:30:00,1,20:30:00,44,-1 days +20:30:00
1096,SKR,2015-06-01 01:00:00,2015-06-01 07:00:00,1,18:00:00,42,-1 days +18:00:00
1097,SKR,2015-06-02 02:00:00,2015-06-02 05:00:00,1,21:00:00,45,-1 days +21:00:00
1098,SKR,2015-06-02 11:55:00,2015-06-02 14:00:00,1,21:55:00,45,-1 days +21:55:00
1099,SKR,2015-06-02 15:00:00,2015-06-02 20:00:00,1,19:00:00,43,-1 days +19:00:00
1100,HAS,2015-06-02 17:00:00,2015-06-02 20:00:00,1,21:00:00,45,-1 days +21:00:00
1101,SKR,2015-06-03 13:00:00,2015-06-03 16:00:00,1,21:00:00,45,-1 days +21:00:00
1102,SKR,2015-06-04 03:50:00,2015-06-04 07:00:00,1,20:50:00,44,-1 days +20:50:00
1103,HAS,2015-06-04 15:00:00,2015-06-05 00:00:00,1,15:00:00,39,-1 days +15:00:00
1104,SKR,2015-06-05 03:00:00,2015-06-05 08:00:00,1,19:00:00,43,-1 days +19:00:00
1105,CKL,2015-06-05 13:00:00,2015-06-05 16:00:00,1,21:00:00,45,-1 days +21:00:00
1106,SKR,2015-06-06 16:00:00,2015-06-06 19:00:00,1,21:00:00,45,-1 days +21:00:00
1107,DJS,2015-06-06 20:10:00,2015-06-06 23:00:00,1,21:10:00,45,-1 days +21:10:00
1108,SKR,2015-06-07 02:40:00,2015-06-07 06:00:00,1,20:40:00,44,-1 days +20:40:00
1109,HAS,2015-06-09 10:00:00,2015-06-09 14:00:00,1,20:00:00,44,-1 days +20:00:00
1110,SKR,2015-06-09 12:00:00,2015-06-09 13:00:00,1,23:00:00,47,-1 days +23:00:00
1111,SKR,2015-06-09 20:25:00,2015-06-09 23:20:00,1,21:05:00,45,-1 days +21:05:00
1112,SKR,2015-06-09 21:00:00,2015-06-10 05:10:00,1,15:50:00,39,-1 days +15:50:00
1113,SKR,2015-06-11 02:00:00,2015-06-11 05:00:00,1,21:00:00,45,-1 days +21:00:00
1114,HAS,2015-06-11 09:00:00,2015-06-11 13:00:00,1,20:00:00,44,-1 days +20:00:00
1115,SKR,2015-06-11 20:00:00,2015-06-12 00:00:00,1,20:00:00,44,-1 days +20:00:00
1116,CKL,2015-06-12 06:00:00,2015-06-12 10:00:00,1,20:00:00,44,-1 days +20:00:00
1117,DJS,2015-06-13 03:10:00,2015-06-13 10:00:00,1,17:10:00,41,-1 days +17:10:00
1118,SKR,2015-06-14 03:20:00,2015-06-14 07:00:00,1,20:20:00,44,-1 days +20:20:00
1119,SKR,2015-06-14 09:20:00,2015-06-14 12:00:00,1,21:20:00,45,-1 days +21:20:00
1120,SKR,2015-06-16 01:00:00,2015-06-16 03:00:00,1,22:00:00,46,-1 days +22:00:00
1121,HAS,2015-06-16 09:50:00,2015-06-16 13:00:00,1,20:50:00,44,-1 days +20:50:00
1122,SKR,2015-06-16 13:15:00,2015-06-16 20:00:00,1,17:15:00,41,-1 days +17:15:00
1123,SKR,2015-06-16 21:00:00,2015-06-16 23:00:00,1,22:00:00,46,-1 days +22:00:00
1124,SKR,2015-06-18 03:00:00,2015-06-18 06:00:00,1,21:00:00,45,-1 days +21:00:00
1125,HAS,2015-06-18 06:00:00,2015-06-18 10:00:00,1,20:00:00,44,-1 days +20:00:00
1126,CKL,2015-06-19 06:10:00,2015-06-19 08:00:00,1,22:10:00,46,-1 days +22:10:00
1127,SKR,2015-06-19 07:20:00,2015-06-19 09:25:00,1,21:55:00,45,-1 days +21:55:00
1128,DJS,2015-06-19 19:10:00,2015-06-19 22:00:00,1,21:10:00,45,-1 days +21:10:00
1129,SKR,2015-06-20 12:45:00,2015-06-20 16:00:00,1,20:45:00,44,-1 days +20:45:00
1130,SKR,2015-06-21 12:00:00,2015-06-21 15:00:00,1,21:00:00,45,-1 days +21:00:00
1131,SKR,2015-06-23 01:30:00,2015-06-23 08:00:00,1,17:30:00,41,-1 days +17:30:00
1132,SKR,2015-06-23 02:10:00,2015-06-23 04:00:00,1,22:10:00,46,-1 days +22:10:00
1133,HAS,2015-06-23 10:20:00,2015-06-23 15:00:00,1,19:20:00,43,-1 days +19:20:00
1134,SKR,2015-06-23 10:40:00,2015-06-23 12:00:00,1,22:40:00,46,-1 days +22:40:00
1135,SKR,2015-06-24 00:00:00,2015-06-24 04:00:00,1,20:00:00,44,-1 days +20:00:00
1136,SKR,2015-06-24 14:00:00,2015-06-24 17:00:00,1,21:00:00,45,-1 days +21:00:00
1137,HAS,2015-06-25 10:20:00,2015-06-25 12:00:00,1,22:20:00,46,-1 days +22:20:00
1138,SKR,2015-06-25 11:10:00,2015-06-25 14:20:00,1,20:50:00,44,-1 days +20:50:00
1139,SKR,2015-06-25 16:40:00,2015-06-25 23:00:00,1,17:40:00,41,-1 days +17:40:00
1140,DJS,2015-06-26 01:20:00,2015-06-26 04:00:00,1,21:20:00,45,-1 days +21:20:00
1141,CKL,2015-06-26 05:00:00,2015-06-26 10:15:00,1,18:45:00,42,-1 days +18:45:00
1142,SKR,2015-06-27 13:10:00,2015-06-27 17:00:00,1,20:10:00,44,-1 days +20:10:00
1143,SKR,2015-06-27 17:00:00,2015-06-27 20:00:00,1,21:00:00,45,-1 days +21:00:00
1144,SKR,2015-06-29 04:00:00,2015-06-29 06:00:00,1,22:00:00,46,-1 days +22:00:00
1145,SKR,2015-06-30 01:00:00,2015-06-30 04:00:00,1,21:00:00,45,-1 days +21:00:00
1146,HAS,2015-06-30 10:00:00,2015-06-30 14:00:00,1,20:00:00,44,-1 days +20:00:00
1147,SKR,2015-06-30 11:50:00,2015-06-30 14:00:00,1,21:50:00,45,-1 days +21:50:00
1148,SKR,2015-06-30 15:00:00,2015-06-30 23:00:00,1,16:00:00,40,-1 days +16:00:00
1149,SKR,2015-07-02 13:00:00,2015-07-02 17:00:00,1,20:00:00,44,-1 days +20:00:00
1150,HAS,2015-07-02 20:00:00,2015-07-02 23:00:00,1,21:00:00,45,-1 days +21:00:00
1151,SKR,2015-07-03 01:30:00,2015-07-03 05:00:00,1,20:30:00,44,-1 days +20:30:00
1152,CKL,2015-07-03 06:00:00,2015-07-03 13:00:00,1,17:00:00,41,-1 days +17:00:00
1153,DJS,2015-07-03 09:00:00,2015-07-03 11:00:00,1,22:00:00,46,-1 days +22:00:00
1154,SKR,2015-07-04 11:00:00,2015-07-04 14:00:00,1,21:00:00,45,-1 days +21:00:00
1155,SKR,2015-07-05 07:10:00,2015-07-05 10:00:00,1,21:10:00,45,-1 days +21:10:00
1156,CKL,2015-07-05 11:00:00,2015-07-05 19:00:00,1,16:00:00,40,-1 days +16:00:00
1157,SKR,2015-07-06 02:00:00,2015-07-06 06:00:00,1,20:00:00,44,-1 days +20:00:00
1158,SKR,2015-07-07 01:05:00,2015-07-07 04:00:00,1,21:05:00,45,-1 days +21:05:00
1159,HAS,2015-07-07 09:30:00,2015-07-07 13:00:00,1,20:30:00,44,-1 days +20:30:00
1160,SKR,2015-07-07 11:00:00,2015-07-07 12:30:00,1,22:30:00,46,-1 days +22:30:00
1161,SKR,2015-07-07 21:20:00,2015-07-08 01:00:00,1,20:20:00,44,-1 days +20:20:00
1162,SKR,2015-07-08 13:00:00,2015-07-08 16:00:00,1,21:00:00,45,-1 days +21:00:00
1163,HAS,2015-07-09 08:20:00,2015-07-09 13:00:00,1,19:20:00,43,-1 days +19:20:00
1164,SKR,2015-07-09 11:40:00,2015-07-09 16:00:00,1,19:40:00,43,-1 days +19:40:00
1165,SKR,2015-07-09 23:10:00,2015-07-10 01:00:00,1,22:10:00,46,-1 days +22:10:00
1166,DJS,2015-07-10 04:00:00,2015-07-10 06:00:00,1,22:00:00,46,-1 days +22:00:00
1167,CKL,2015-07-10 06:00:00,2015-07-10 09:00:00,1,21:00:00,45,-1 days +21:00:00
1168,SKR,2015-07-11 16:00:00,2015-07-11 18:00:00,1,22:00:00,46,-1 days +22:00:00
1169,SKR,2015-07-14 04:00:00,2015-07-14 06:00:00,1,22:00:00,46,-1 days +22:00:00
1170,SKR,2015-07-14 08:10:00,2015-07-14 12:00:00,1,20:10:00,44,-1 days +20:10:00
1171,HAS,2015-07-14 14:40:00,2015-07-14 19:00:00,1,19:40:00,43,-1 days +19:40:00
1172,SKR,2015-07-14 18:40:00,2015-07-15 00:00:00,1,18:40:00,42,-1 days +18:40:00
1173,HAS,2015-07-16 20:20:00,2015-07-16 22:00:00,1,22:20:00,46,-1 days +22:20:00
1174,SKR,2015-07-18 14:15:00,2015-07-18 17:00:00,1,21:15:00,45,-1 days +21:15:00
1175,CKL,2015-07-19 03:00:00,2015-07-19 06:00:00,1,21:00:00,45,-1 days +21:00:00
1176,DJS,2015-07-19 07:00:00,2015-07-19 10:00:00,1,21:00:00,45,-1 days +21:00:00
1177,SKR,2015-07-20 00:01:00,2015-07-20 02:00:00,1,22:01:00,46,-1 days +22:01:00
1178,SKR,2015-07-20 05:00:00,2015-07-20 09:00:00,1,20:00:00,44,-1 days +20:00:00
1179,SKR,2015-07-23 05:00:00,2015-07-23 08:00:00,1,21:00:00,45,-1 days +21:00:00
1180,HAS,2015-07-23 15:00:00,2015-07-23 18:00:00,1,21:00:00,45,-1 days +21:00:00
1181,CKL,2015-07-24 03:00:00,2015-07-24 11:00:00,1,16:00:00,40,-1 days +16:00:00
1182,SKR,2015-07-24 19:00:00,2015-07-24 23:00:00,1,20:00:00,44,-1 days +20:00:00
1183,DJS,2015-07-25 19:00:00,2015-07-25 22:00:00,1,21:00:00,45,-1 days +21:00:00
1184,CKL,2015-07-28 13:00:00,2015-07-28 18:00:00,1,19:00:00,43,-1 days +19:00:00
1185,SKR,2015-07-28 13:30:00,2015-07-28 18:00:00,1,19:30:00,43,-1 days +19:30:00
1186,SKR,2015-07-28 18:20:00,2015-07-28 21:00:00,1,21:20:00,45,-1 days +21:20:00
1187,HAS,2015-07-28 20:01:00,2015-07-28 22:00:00,1,22:01:00,46,-1 days +22:01:00
1188,SKR,2015-07-29 06:20:00,2015-07-29 08:00:00,1,22:20:00,46,-1 days +22:20:00
1189,SKR,2015-07-30 09:00:00,2015-07-30 14:00:00,1,19:00:00,43,-1 days +19:00:00
1190,HAS,2015-07-30 11:10:00,2015-07-30 14:00:00,1,21:10:00,45,-1 days +21:10:00
1191,SKR,2015-07-30 19:20:00,2015-07-30 23:00:00,1,20:20:00,44,-1 days +20:20:00
1192,SKR,2015-07-30 23:20:00,2015-07-31 03:00:00,1,20:20:00,44,-1 days +20:20:00
1193,DJS,2015-07-31 04:00:00,2015-07-31 07:00:00,1,21:00:00,45,-1 days +21:00:00
1194,CKL,2015-08-01 15:10:00,2015-08-01 19:00:00,1,20:10:00,44,-1 days +20:10:00
1195,SKR,2015-08-02 09:40:00,2015-08-02 12:00:00,1,21:40:00,45,-1 days +21:40:00
1196,SKR,2015-08-02 11:10:00,2015-08-02 14:00:00,1,21:10:00,45,-1 days +21:10:00
1197,SKR,2015-08-04 04:20:00,2015-08-04 07:00:00,1,21:20:00,45,-1 days +21:20:00
1198,SKR,2015-08-04 07:30:00,2015-08-04 17:00:00,1,14:30:00,38,-1 days +14:30:00
1199,HAS,2015-08-04 09:00:00,2015-08-04 12:00:00,1,21:00:00,45,-1 days +21:00:00
1200,SKR,2015-08-04 22:00:00,2015-08-05 01:00:00,1,21:00:00,45,-1 days +21:00:00
1201,SKR,2015-08-05 13:40:00,2015-08-05 18:00:00,1,19:40:00,43,-1 days +19:40:00
1202,SKR,2015-08-06 12:00:00,2015-08-06 15:00:00,1,21:00:00,45,-1 days +21:00:00
1203,HAS,2015-08-06 20:35:00,2015-08-06 22:40:00,1,21:55:00,45,-1 days +21:55:00
1204,SKR,2015-08-06 21:10:00,2015-08-07 03:00:00,1,18:10:00,42,-1 days +18:10:00
1205,DJS,2015-08-07 01:30:00,2015-08-07 04:00:00,1,21:30:00,45,-1 days +21:30:00
1206,CKL,2015-08-07 14:00:00,2015-08-07 20:00:00,1,18:00:00,42,-1 days +18:00:00
1207,SKR,2015-08-11 01:20:00,2015-08-11 05:00:00,1,20:20:00,44,-1 days +20:20:00
1208,HAS,2015-08-11 12:00:00,2015-08-11 17:00:00,1,19:00:00,43,-1 days +19:00:00
1209,SKR,2015-08-11 15:00:00,2015-08-11 21:00:00,1,18:00:00,42,-1 days +18:00:00
1210,SKR,2015-08-11 19:00:00,2015-08-12 00:00:00,1,19:00:00,43,-1 days +19:00:00
1211,SKR,2015-08-12 17:10:00,2015-08-12 21:00:00,1,20:10:00,44,-1 days +20:10:00
1212,SKR,2015-08-13 03:00:00,2015-08-13 06:00:00,1,21:00:00,45,-1 days +21:00:00
1213,HAS,2015-08-13 12:00:00,2015-08-13 13:00:00,1,23:00:00,47,-1 days +23:00:00
